date,symbol,volume.x,close.x,adjusted.x,symbol2,ratio.x,volume.y,close.y,adjusted.y,ccl
2020-07-30,HSBC.BA,52,1348,1348,HSBC,2,3823800,22.76,22.76,118.45342706502636
2020-04-30,IBM.BA,855,2849.5,2849.5,IBM,5,6632000,125.559998,123.898369,113.47164882879339
2020-05-04,IBM.BA,1025,2771.5,2771.5,IBM,5,4017900,121.68,120.069717,113.88477975016436
2020-05-05,IBM.BA,190,3000,3000,IBM,5,3899400,122.580002,120.957809,122.36906310378426
2020-05-06,IBM.BA,430,2939.5,2939.5,IBM,5,3864600,123.169998,121.540001,119.32694843430946
2020-05-07,IBM.BA,590,2891,2891,IBM,5,4412600,121.230003,121.230003,119.23615971534704
2020-05-08,IBM.BA,160,2871,2871,IBM,5,5003900,122.989998,122.989998,116.7168081423987
2020-05-11,IBM.BA,400,2995,2995,IBM,5,3533400,122.589996,122.589996,122.15515530321088
2020-05-12,IBM.BA,275,2910,2910,IBM,5,4784500,120.260002,120.260002,120.98785762534746
2020-05-13,IBM.BA,55,2902.5,2902.5,IBM,5,5882800,115.730003,115.730003,125.39963383566145
2020-05-14,IBM.BA,210,2855,2855,IBM,5,5259400,116.949997,116.949997,122.06071283610208
2020-05-15,IBM.BA,540,2834.5,2834.5,IBM,5,4786300,116.980003,116.980003,121.15318547222127
2020-05-18,IBM.BA,290,2900,2900,IBM,5,4207600,121.559998,121.559998,119.28266073186346
2020-05-19,IBM.BA,230,2880,2880,IBM,5,3241100,120.290001,120.290001,119.71069814855184
2020-05-20,IBM.BA,165,2912,2912,IBM,5,3840700,121.379997,121.379997,119.9538668632526
2020-05-21,IBM.BA,265,2846,2846,IBM,5,4000900,119.120003,119.120003,119.45936569528125
2020-05-22,IBM.BA,8305,2673.5,2673.5,IBM,5,4180800,118.389999,118.389999,112.91071976442875
2020-05-26,IBM.BA,115,2837,2837,IBM,5,5469300,121.760002,121.760002,116.49966957129321
2020-05-27,IBM.BA,385,2775.5,2775.5,IBM,5,5727500,125.540001,125.540001,110.54245570700608
2020-05-28,IBM.BA,115,2825,2825,IBM,5,3915300,124.529999,124.529999,113.42648448909085
2020-05-29,IBM.BA,60,2775,2775,IBM,5,7930500,124.900002,124.900002,111.08886931803252
2020-06-01,IBM.BA,55,2885.5,2885.5,IBM,5,2871700,124.889999,124.889999,115.52165998496004
2020-06-02,IBM.BA,130,2861.5,2861.5,IBM,5,2978100,126,126,113.5515873015873
2020-06-03,IBM.BA,90,2961,2961,IBM,5,3917700,129.050003,129.050003,114.72297292391384
2020-06-04,IBM.BA,460,2970,2970,IBM,5,3864800,128.889999,128.889999,115.21452490662213
2020-06-05,IBM.BA,855,3105,3105,IBM,5,5892700,132.059998,132.059998,117.5602016895381
2020-06-08,IBM.BA,120,3150,3150,IBM,5,5370500,135.75,135.75,116.02209944751381
2020-06-09,IBM.BA,200,3094.5,3094.5,IBM,5,5393600,131.869995,131.869995,117.33146725303206
2020-06-10,IBM.BA,1050,3045.5,3045.5,IBM,5,4734800,129.869995,129.869995,117.25187176606885
2020-06-11,IBM.BA,1450,2740,2740,IBM,5,11763600,118.010002,118.010002,116.09185465482832
2020-06-12,IBM.BA,90,2742,2742,IBM,5,6218100,121.910004,121.910004,112.4600077939461
2020-06-16,IBM.BA,515,2800,2800,IBM,5,5606700,125.150002,125.150002,111.86575929898906
2020-06-17,IBM.BA,165,2749,2749,IBM,5,3154200,124.150002,124.150002,110.71284557852846
2020-06-18,IBM.BA,230,2705,2705,IBM,5,2865400,124.160004,124.160004,108.93201968646844
2020-06-19,IBM.BA,165,2705,2705,IBM,5,8099000,122.470001,122.470001,110.43520772078708
2020-06-22,IBM.BA,365,2700,2700,IBM,5,4773500,121.07,121.07,111.50574048071364
2020-06-23,IBM.BA,140,2625,2625,IBM,5,6632600,119.410004,119.410004,109.91541378727364
2020-06-24,IBM.BA,945,2573,2573,IBM,5,6751000,116.419998,116.419998,110.50506975614275
2020-06-25,IBM.BA,145,2564,2564,IBM,5,6130600,119.029999,119.029999,107.70394108799412
2020-06-26,IBM.BA,835,2507,2507,IBM,5,10750100,117.190002,117.190002,106.96304962943852
2020-06-29,IBM.BA,1955,2521,2521,IBM,5,4159500,119.75,119.75,105.26096033402922
2020-06-30,IBM.BA,615,2540,2540,IBM,5,3919500,120.769997,120.769997,105.15856848120978
2020-07-01,IBM.BA,105,2595,2595,IBM,5,4655800,118.540001,118.540001,109.45672254549753
2020-07-02,IBM.BA,485,2670,2670,IBM,5,3747000,119.699997,119.699997,111.5288248503465
2020-07-03,IBM.BA,100,2867.5,2867.5,IBM,5,NA,NA,NA,NA
2020-07-06,IBM.BA,5645,2664,2664,IBM,5,4045400,120.190002,120.190002,110.82452598677882
2020-07-07,IBM.BA,705,2600,2600,IBM,5,4278100,117.580002,117.580002,110.56301904128222
2020-07-08,IBM.BA,1340,2575,2575,IBM,5,5192800,117.709999,117.709999,109.37898317372341
2020-07-13,IBM.BA,1005,2676.5,2676.5,IBM,5,4650700,119.199997,119.199997,112.26929812758301
2020-07-14,IBM.BA,550,2711,2711,IBM,5,4534400,120.599998,120.599998,112.39635343940884
2020-07-15,IBM.BA,540,2781,2781,IBM,5,4473400,123,123,113.04878048780488
2020-07-16,IBM.BA,1110,2840,2840,IBM,5,4330900,124.010002,124.010002,114.50689275853733
2020-07-17,IBM.BA,895,2994,2994,IBM,5,3984600,125.110001,125.110001,119.65470290420667
2020-07-20,IBM.BA,1120,3073,3073,IBM,5,9927700,126.370003,126.370003,121.58739918681493
2020-07-21,IBM.BA,2225,3026.5,3026.5,IBM,5,15364900,126.059998,126.059998,120.04204537588522
